timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message,packet_size,packet_rate,byte_rate,tcp_flags
2025-08-08T05:06:04.005069Z,124.46.24.211,10101,87.4.102.27,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,2815,185,82306,1
2025-08-08T05:06:04.005108Z,252.144.14.2,53616,206.24.45.102,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,182,84,90366,2
2025-08-08T05:06:04.005136Z,234.33.28.158,45722,196.118.48.76,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2542,63,24231,0
2025-08-08T05:06:04.005163Z,208.170.37.200,19610,142.66.31.204,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1726,143,43053,1
2025-08-08T05:06:04.005188Z,88.114.120.58,3790,198.58.109.126,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2044,58,95663,2
2025-08-08T05:06:04.005214Z,81.145.12.155,34814,192.61.149.64,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,393,194,74749,16
2025-08-08T05:06:04.005240Z,94.218.45.203,50903,5.119.135.243,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2809,26,54375,1
2025-08-08T05:06:04.005266Z,60.12.179.17,50743,85.120.205.179,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,290,169,21350,0
2025-08-08T05:06:04.005291Z,131.41.77.223,64257,13.72.67.187,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,565,18,77462,2
2025-08-08T05:06:04.005317Z,99.25.11.71,60843,172.103.31.78,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2559,111,27569,1
2025-08-08T05:06:04.005343Z,159.231.10.177,31755,53.188.250.124,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2009,68,79140,2
2025-08-08T05:06:04.005369Z,194.12.244.114,27794,120.200.112.239,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1861,67,47227,16
2025-08-08T05:06:04.005420Z,239.123.82.5,18194,41.207.140.185,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1774,141,50745,1
2025-08-08T05:06:04.005452Z,108.8.140.72,12480,207.61.174.178,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2924,102,82572,2
2025-08-08T05:06:04.005479Z,81.190.108.142,32987,213.125.152.138,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2193,17,71190,1
2025-08-08T05:06:04.005506Z,217.211.162.218,7231,144.138.218.46,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2007,139,27839,1
2025-08-08T05:06:04.005531Z,128.251.230.249,4939,19.25.28.108,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,327,36,53235,16
2025-08-08T05:06:04.005557Z,233.88.64.120,31563,87.31.190.91,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1054,184,67372,16
2025-08-08T05:06:04.005583Z,97.58.90.14,9697,25.8.132.67,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,82,87,35403,0
2025-08-08T05:06:04.005609Z,233.21.169.228,11061,164.46.96.144,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,473,133,89429,1
2025-08-08T05:06:04.005636Z,109.121.61.143,5767,154.161.67.79,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2457,98,41676,1
2025-08-08T05:06:04.005662Z,228.71.216.28,59688,239.116.42.89,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2417,131,75052,0
2025-08-08T05:06:04.005688Z,27.128.95.110,28441,78.1.99.90,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1198,32,31719,2
2025-08-08T05:06:04.005715Z,199.180.236.26,47810,225.82.238.160,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,995,6,57005,1
2025-08-08T05:06:04.005740Z,153.52.59.185,14931,119.224.61.127,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,849,113,17005,1
2025-08-08T05:06:04.005766Z,68.201.139.12,20380,135.110.234.193,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2948,188,65251,16
2025-08-08T05:06:04.005792Z,101.172.112.207,2363,241.49.65.143,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,1201,173,18945,16
2025-08-08T05:06:04.005863Z,12.16.119.43,9808,96.65.166.146,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,2746,25,98963,2
2025-08-08T05:06:04.005909Z,165.90.55.91,2733,171.16.9.196,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1623,92,21269,1
2025-08-08T05:06:04.005966Z,45.9.138.80,18407,76.239.185.35,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,588,87,21577,1
2025-08-08T05:06:04.006004Z,245.54.91.99,57060,51.193.146.2,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,285,116,72301,2
2025-08-08T05:06:04.006033Z,179.240.234.29,50693,240.239.8.4,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2143,49,57938,1
2025-08-08T05:06:04.006061Z,239.142.59.113,61905,119.141.247.122,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2538,144,75064,0
2025-08-08T05:06:04.006089Z,232.75.203.97,2410,167.160.219.253,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,744,70,45738,16
2025-08-08T05:06:04.006116Z,171.240.186.25,9066,157.123.57.173,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2492,83,57448,2
2025-08-08T05:06:04.006145Z,190.141.104.247,27046,149.135.242.86,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,1042,162,32234,1
2025-08-08T05:06:04.006173Z,54.103.168.248,21321,232.53.148.253,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1861,46,30207,2
2025-08-08T05:06:04.006201Z,29.135.72.112,57333,171.80.169.42,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,278,102,5459,1
2025-08-08T05:06:04.006228Z,175.35.249.160,35366,122.245.61.45,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,401,15,59706,1
2025-08-08T05:06:04.006256Z,205.31.192.18,6884,214.123.73.65,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1172,67,52532,1
2025-08-08T05:06:04.006284Z,186.90.106.101,27273,222.172.74.136,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1212,120,51014,0
2025-08-08T05:06:04.006312Z,136.54.62.12,48738,96.109.94.93,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,575,52,2861,16
2025-08-08T05:06:04.006340Z,95.130.9.156,3877,209.55.52.17,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,245,114,6699,16
2025-08-08T05:06:04.006369Z,103.170.217.167,56449,241.191.70.193,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,682,87,10412,16
2025-08-08T05:06:04.006398Z,131.106.148.209,23501,151.215.163.128,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2692,4,54270,2
2025-08-08T05:06:04.006425Z,116.178.80.63,26818,193.103.232.61,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,356,174,29371,16
2025-08-08T05:06:04.006453Z,207.247.10.34,42726,199.56.184.172,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2313,149,20813,16
2025-08-08T05:06:04.006480Z,126.115.179.72,64631,7.22.145.228,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1117,152,70770,0
2025-08-08T05:06:04.006506Z,79.185.142.210,54019,209.238.17.126,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1713,114,14022,16
2025-08-08T05:06:04.006532Z,8.250.38.189,22661,87.110.132.34,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2879,131,4564,1
2025-08-08T05:06:04.006557Z,214.77.164.132,28599,242.200.138.189,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,433,6,74021,0
2025-08-08T05:06:04.006583Z,235.92.118.252,7698,96.242.116.184,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,2601,41,5838,1
2025-08-08T05:06:04.006609Z,173.126.138.65,18158,64.229.195.218,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,376,150,57556,1
2025-08-08T05:06:04.006654Z,241.131.150.80,5906,143.125.152.147,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,812,68,90748,0
2025-08-08T05:06:04.006683Z,171.4.105.19,51434,242.221.103.195,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,665,158,70362,16
2025-08-08T05:06:04.006709Z,56.181.168.86,45904,96.25.20.178,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1301,144,1657,0
2025-08-08T05:06:04.006735Z,191.151.71.65,41384,253.145.45.221,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2488,42,48123,1
2025-08-08T05:06:04.006761Z,66.196.75.56,15059,219.81.167.8,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1738,147,60407,1
2025-08-08T05:06:04.006787Z,146.24.206.41,38087,219.185.169.154,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2826,16,89667,2
2025-08-08T05:06:04.006813Z,167.203.177.224,11847,10.51.239.16,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,2288,155,64533,16
2025-08-08T05:06:04.006838Z,98.231.211.207,24121,206.234.143.53,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1021,83,6039,1
2025-08-08T05:06:04.006864Z,7.206.67.118,32326,36.50.42.179,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1273,101,14570,0
2025-08-08T05:06:04.006890Z,240.98.167.36,47190,4.164.95.216,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2529,28,3140,16
2025-08-08T05:06:04.006941Z,161.178.129.253,17371,166.15.234.215,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2940,87,77257,0
2025-08-08T05:06:04.006971Z,2.74.38.34,21685,40.7.145.89,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,948,175,8136,16
2025-08-08T05:06:04.006998Z,202.124.2.131,4479,37.68.89.237,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,1634,108,23530,16
2025-08-08T05:06:04.007024Z,55.27.194.200,63251,182.30.102.218,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,2886,143,74326,1
2025-08-08T05:06:04.007050Z,85.214.19.223,26041,130.134.153.44,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1594,149,98757,16
2025-08-08T05:06:04.007077Z,177.242.217.182,55015,160.12.208.164,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,904,32,71462,0
2025-08-08T05:06:04.007103Z,110.177.54.51,43562,199.110.49.105,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2021,66,21629,1
2025-08-08T05:06:04.007129Z,17.65.76.38,52555,22.134.93.199,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,499,141,87334,2
2025-08-08T05:06:04.007154Z,131.25.6.105,30257,183.38.49.145,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,358,122,34051,0
2025-08-08T05:06:04.007180Z,183.168.129.79,5999,109.220.231.67,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,930,64,19533,16
2025-08-08T05:06:04.007206Z,115.127.76.91,27444,254.134.192.235,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,954,141,57479,2
2025-08-08T05:06:04.007245Z,82.27.13.139,33353,249.132.42.238,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,452,166,20001,0
2025-08-08T05:06:04.007276Z,101.129.166.232,18801,60.228.33.149,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,2086,147,35779,16
2025-08-08T05:06:04.007303Z,87.100.250.155,52436,15.126.105.232,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,984,139,64018,0
2025-08-08T05:06:04.007329Z,11.195.252.224,56893,245.99.19.196,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,403,101,97579,2
2025-08-08T05:06:04.007355Z,60.131.25.42,31466,253.94.180.236,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,87,82,21681,2
2025-08-08T05:06:04.007394Z,105.180.237.128,5167,232.179.232.209,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1731,98,45095,1
2025-08-08T05:06:04.007423Z,153.76.238.92,47385,160.229.234.88,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2345,111,7471,2
2025-08-08T05:06:04.007450Z,63.56.57.72,55560,38.200.93.79,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1605,181,49195,16
2025-08-08T05:06:04.007476Z,117.75.254.166,11414,166.180.51.58,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1136,200,39210,1
2025-08-08T05:06:04.007502Z,163.103.164.92,34403,30.9.14.166,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,762,40,89333,1
2025-08-08T05:06:04.007528Z,12.16.71.13,11556,136.28.73.242,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2567,106,91598,1
2025-08-08T05:06:04.007555Z,208.169.185.18,30600,229.209.78.171,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,872,33,92024,0
2025-08-08T05:06:04.007626Z,142.46.213.237,51980,138.217.169.95,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2265,100,55668,1
2025-08-08T05:06:04.007667Z,77.125.84.226,24265,34.156.97.124,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,581,76,85348,2
2025-08-08T05:06:04.007698Z,6.238.39.187,35886,249.137.178.50,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,1206,26,45791,2
2025-08-08T05:06:04.007725Z,71.114.205.218,12667,163.251.203.216,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1960,161,97185,1
2025-08-08T05:06:04.007753Z,185.210.98.44,49411,125.52.56.5,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2590,16,70765,1
2025-08-08T05:06:04.007780Z,4.93.62.53,62090,13.151.145.11,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,264,200,27747,16
2025-08-08T05:06:04.007807Z,81.191.109.118,48413,177.69.175.226,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2879,133,47827,1
2025-08-08T05:06:04.007834Z,164.129.162.167,57411,246.232.114.244,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,760,61,38591,0
2025-08-08T05:06:04.007860Z,18.14.68.13,29779,78.24.86.156,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1387,184,12461,1
2025-08-08T05:06:04.007887Z,114.53.43.195,17734,195.73.121.230,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2123,192,18969,1
2025-08-08T05:06:04.007913Z,202.93.30.167,4863,61.82.61.49,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,428,145,13318,2
2025-08-08T05:06:04.007940Z,5.223.237.166,9251,222.70.227.143,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,126,29,41801,1
2025-08-08T05:06:04.007966Z,81.14.131.13,28003,41.130.136.1,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,601,96,61300,0
2025-08-08T05:06:04.008022Z,91.69.93.211,61475,40.11.220.67,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2593,41,63697,16
2025-08-08T05:06:04.008069Z,125.156.229.146,60630,74.221.110.82,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2841,143,50483,16
2025-08-08T05:06:04.008102Z,107.32.252.254,28497,71.241.142.184,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1758,96,16989,0
2025-08-08T05:06:04.008131Z,84.229.70.39,56594,218.95.234.158,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2831,65,70021,1
2025-08-08T05:06:04.008159Z,188.204.247.58,3092,177.165.180.33,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,862,8,27305,16
2025-08-08T05:06:04.008186Z,124.74.84.194,30244,167.180.152.28,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,972,39,73301,2
2025-08-08T05:06:04.008244Z,149.55.100.233,33337,62.75.213.39,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2490,102,88491,16
2025-08-08T05:06:04.008276Z,93.207.94.221,34635,109.197.169.155,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,898,77,20791,0
2025-08-08T05:06:04.008303Z,11.108.45.163,7586,41.206.143.198,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,276,59,9670,16
2025-08-08T05:06:04.008330Z,71.253.230.122,11606,213.60.80.163,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1169,71,19262,0
2025-08-08T05:06:04.008357Z,160.42.180.36,30313,97.85.124.63,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,906,45,67042,0
2025-08-08T05:06:04.008384Z,7.168.64.75,58408,102.56.236.18,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1257,100,64782,2
2025-08-08T05:06:04.008411Z,208.35.92.27,61982,27.87.89.93,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,97,162,79476,1
2025-08-08T05:06:04.008437Z,136.238.183.79,45107,90.101.13.92,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1188,30,50531,2
2025-08-08T05:06:04.008464Z,179.47.204.186,36886,129.246.48.8,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,436,136,51845,2
2025-08-08T05:06:04.008490Z,226.41.246.5,14054,164.252.169.131,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2613,113,17238,0
2025-08-08T05:06:04.008516Z,127.236.19.212,19759,101.231.35.19,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2772,123,18767,2
2025-08-08T05:06:04.008542Z,153.215.60.29,14683,126.201.64.113,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,301,75,66442,16
2025-08-08T05:06:04.008568Z,133.16.66.99,62287,6.246.181.79,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,778,144,56050,16
2025-08-08T05:06:04.008593Z,56.132.9.148,30848,99.245.228.112,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,588,155,4950,1
2025-08-08T05:06:04.008619Z,42.209.142.227,6641,144.224.65.153,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,166,110,24335,1
2025-08-08T05:06:04.008645Z,63.61.189.253,54480,84.182.148.61,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,2496,21,37814,0
2025-08-08T05:06:04.008671Z,225.100.116.154,36404,238.216.181.56,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,821,18,95014,1
2025-08-08T05:06:04.008696Z,75.22.70.242,10778,231.160.223.56,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2186,36,2693,0
2025-08-08T05:06:04.008722Z,30.114.27.8,6643,195.227.4.100,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2404,20,73864,16
2025-08-08T05:06:04.008748Z,144.139.82.242,2766,38.218.160.236,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1043,100,2984,1
2025-08-08T05:06:04.008773Z,242.49.146.245,62923,143.184.63.114,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1997,13,12680,0
2025-08-08T05:06:04.008798Z,195.50.218.41,28267,22.73.152.120,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1397,93,73794,0
2025-08-08T05:06:04.008824Z,60.46.124.215,41436,176.214.31.178,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,102,107,30119,2
2025-08-08T05:06:04.008851Z,150.17.59.175,3429,159.6.210.83,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2407,178,41942,0
2025-08-08T05:06:04.008877Z,68.14.118.88,59615,148.67.92.133,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,399,41,33167,0
2025-08-08T05:06:04.008903Z,62.117.129.2,32371,49.179.201.173,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1069,78,53533,0
2025-08-08T05:06:04.008928Z,105.122.89.193,53201,242.73.139.210,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,293,51,69924,0
2025-08-08T05:06:04.008969Z,52.138.241.142,21732,73.231.168.242,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2682,181,3682,1
2025-08-08T05:06:04.008997Z,169.208.39.180,50259,226.97.229.132,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1302,33,50640,2
2025-08-08T05:06:04.009023Z,80.244.141.18,48215,99.34.81.220,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,400,59,46558,0
2025-08-08T05:06:04.009050Z,200.8.102.165,39922,144.118.19.226,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,281,153,99566,2
2025-08-08T05:06:04.009089Z,26.129.29.232,41021,244.53.78.122,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,1537,51,52990,0
2025-08-08T05:06:04.009120Z,210.16.24.143,36407,43.236.177.208,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1880,150,12466,1
2025-08-08T05:06:04.009146Z,237.84.81.158,42412,194.45.98.89,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,663,82,38845,16
2025-08-08T05:06:04.009201Z,162.100.239.199,41471,30.90.248.75,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1896,6,49226,16
2025-08-08T05:06:04.009230Z,118.164.184.38,50490,49.65.104.40,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,501,35,64609,16
2025-08-08T05:06:04.009256Z,40.247.87.157,35574,67.43.54.38,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2723,120,59631,2
2025-08-08T05:06:04.009282Z,55.14.15.150,49438,106.132.205.98,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2649,150,56947,1
2025-08-08T05:06:04.009309Z,184.171.23.222,56507,37.75.79.85,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2870,112,35295,2
2025-08-08T05:06:04.009334Z,112.22.229.116,22694,32.137.66.132,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1116,179,64454,2
2025-08-08T05:06:04.009361Z,1.31.207.57,33175,86.68.55.36,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2605,129,63761,1
2025-08-08T05:06:04.009387Z,226.8.203.247,34952,52.249.40.30,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2628,118,44780,16
2025-08-08T05:06:04.009412Z,94.46.174.81,15560,181.125.20.10,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,2908,15,90188,0
2025-08-08T05:06:04.009438Z,121.187.96.100,60196,171.206.174.128,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2458,9,74475,1
2025-08-08T05:06:04.009464Z,7.139.6.62,3929,215.134.155.107,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2353,71,39347,2
2025-08-08T05:06:04.009491Z,227.228.37.147,57933,248.230.29.125,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2481,130,69794,2
2025-08-08T05:06:04.009517Z,58.74.45.168,10364,49.226.9.95,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,880,62,56247,2
2025-08-08T05:06:04.009543Z,247.115.205.34,12919,242.6.64.146,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1858,42,92539,1
2025-08-08T05:06:04.009569Z,245.125.223.203,12925,185.10.253.11,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1886,100,59135,2
2025-08-08T05:06:04.009594Z,52.249.199.38,20980,217.135.95.84,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2885,170,56849,2
2025-08-08T05:06:04.009620Z,125.76.218.214,27177,22.147.71.65,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,645,188,51704,2
2025-08-08T05:06:04.009646Z,102.41.2.146,26960,239.162.171.78,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,218,4,30607,0
2025-08-08T05:06:04.009671Z,20.45.10.137,7365,209.170.4.20,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,315,63,18368,1
2025-08-08T05:06:04.009710Z,11.173.116.35,38739,237.229.61.25,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1978,180,67619,2
2025-08-08T05:06:04.009738Z,165.2.240.131,6193,200.112.28.199,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,569,15,87430,0
2025-08-08T05:06:04.009765Z,8.134.72.237,2042,72.195.209.67,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,2812,65,67139,1
2025-08-08T05:06:04.009791Z,211.153.141.237,27260,232.157.153.28,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,278,122,38743,16
2025-08-08T05:06:04.009816Z,209.217.95.109,59485,177.201.67.87,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,2542,114,50183,2
2025-08-08T05:06:04.009843Z,16.7.164.31,11927,63.139.132.240,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2997,180,62162,1
2025-08-08T05:06:04.009869Z,78.126.26.24,11025,144.60.29.210,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1340,127,95235,0
2025-08-08T05:06:04.009895Z,32.216.65.163,17885,194.213.223.176,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,74,4,78989,1
2025-08-08T05:06:04.009921Z,66.208.124.26,63553,218.220.114.213,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2600,107,46146,1
2025-08-08T05:06:04.009948Z,46.116.245.49,59752,144.249.121.41,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2569,82,62732,16
2025-08-08T05:06:04.009974Z,211.71.237.23,46095,144.188.172.247,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2780,184,70730,0
2025-08-08T05:06:04.009999Z,254.157.26.51,55633,179.17.115.250,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1770,182,84660,1
2025-08-08T05:06:04.010025Z,226.185.46.156,25979,97.65.121.104,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1549,63,92686,1
2025-08-08T05:06:04.010050Z,221.143.90.244,21247,211.77.22.48,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1037,122,6181,2
2025-08-08T05:06:04.010076Z,133.6.78.33,35282,21.172.16.230,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,462,156,12030,1
2025-08-08T05:06:04.010102Z,135.167.164.199,23406,99.40.237.29,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,200,150,30840,16
2025-08-08T05:06:04.010128Z,41.203.189.15,39304,49.51.185.1,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2255,39,90359,16
2025-08-08T05:06:04.010154Z,32.101.85.101,19404,219.108.248.118,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2274,68,47700,0
2025-08-08T05:06:04.010180Z,40.17.181.211,42935,68.56.116.46,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,379,13,18276,16
2025-08-08T05:06:04.010206Z,75.100.131.50,26312,148.165.47.61,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2199,167,33854,1
2025-08-08T05:06:04.010232Z,73.119.212.75,7059,150.76.102.168,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1287,80,44397,2
2025-08-08T05:06:04.010257Z,169.104.242.184,51350,182.251.33.26,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,2292,49,35651,16
2025-08-08T05:06:04.010283Z,85.55.63.172,50066,56.205.239.24,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1671,65,34369,0
2025-08-08T05:06:04.010309Z,67.242.29.118,3931,164.57.164.224,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2747,68,50187,0
