timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message
2025-08-06T19:47:24.884107Z,38.251.94.159,63114,53.230.134.129,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.884129Z,180.60.117.77,36701,117.178.63.248,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884152Z,193.146.153.240,10206,163.64.175.214,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884174Z,67.132.117.29,2050,50.111.172.92,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884197Z,168.139.59.224,16422,222.202.172.142,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884233Z,47.130.190.159,10244,237.212.58.5,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884258Z,227.75.38.67,30244,137.37.251.47,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884282Z,142.56.127.110,57071,84.141.30.2,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884305Z,240.239.165.194,31296,156.76.107.245,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884328Z,227.33.179.126,45239,229.204.227.134,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.884351Z,98.196.193.9,63520,162.68.231.49,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884374Z,254.49.62.11,29101,53.103.244.176,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884397Z,132.152.155.40,37093,82.61.195.73,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.884439Z,43.156.254.165,38226,69.216.30.114,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884466Z,27.102.79.57,64239,28.123.192.33,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884489Z,128.199.165.100,54217,138.17.236.62,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.884513Z,119.253.82.98,51922,39.217.204.93,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884535Z,44.48.139.134,36702,234.174.192.236,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884558Z,250.31.20.5,20150,50.154.214.161,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884581Z,17.181.124.207,24121,234.247.82.37,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884603Z,47.140.198.11,52145,114.208.225.61,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884626Z,144.39.142.110,63439,158.11.33.229,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884694Z,54.220.6.150,41292,167.195.201.147,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884717Z,66.128.167.107,7937,228.245.195.81,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.884740Z,243.97.188.60,63852,240.180.66.248,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.884763Z,135.254.224.212,50274,58.214.150.9,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.884786Z,252.34.169.171,23872,93.145.188.166,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.884808Z,15.201.10.168,8248,8.233.207.4,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884831Z,212.26.79.183,55015,5.190.218.144,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884853Z,116.142.234.27,21219,212.57.7.151,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884876Z,209.216.202.57,18311,110.236.164.140,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884899Z,56.238.7.236,46157,148.145.171.69,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884921Z,253.3.42.66,2959,192.39.21.16,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884944Z,50.38.233.114,40901,164.146.56.250,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.884966Z,60.73.225.162,26764,85.150.150.243,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.884989Z,227.226.196.186,18184,166.145.67.22,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885012Z,245.41.76.166,35671,69.18.71.175,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885035Z,60.202.219.139,61397,207.123.188.231,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885057Z,116.135.158.6,35789,118.39.1.123,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885080Z,143.57.100.3,33477,90.188.241.168,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885117Z,58.198.54.246,38149,79.30.188.157,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885142Z,47.174.101.50,35605,49.91.239.140,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.885165Z,157.172.1.213,50284,12.200.24.8,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885188Z,145.242.227.200,27297,154.7.152.121,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885211Z,193.79.79.219,46178,192.148.39.252,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.885234Z,223.211.208.41,62302,11.204.116.17,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885258Z,176.62.43.103,14530,26.247.251.153,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885281Z,174.17.170.36,20807,178.58.187.63,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885304Z,156.104.1.15,9524,228.34.211.169,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885327Z,168.216.114.44,64657,140.48.102.77,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885350Z,245.151.52.8,48617,253.160.47.217,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885373Z,132.238.99.79,59466,210.164.139.195,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.885395Z,222.230.137.57,19695,194.73.31.200,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.885418Z,129.154.158.224,53520,177.5.88.202,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.885441Z,119.204.52.121,50969,125.14.105.76,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.885463Z,18.193.251.53,22905,216.154.97.61,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885486Z,94.119.46.71,6724,103.216.193.124,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885509Z,205.71.133.61,30687,167.46.219.68,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885532Z,194.136.213.182,47290,19.151.66.127,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885577Z,7.48.212.229,28776,176.144.102.116,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885602Z,121.239.98.107,24386,8.152.193.63,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.885625Z,220.211.73.35,62877,197.126.132.162,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885648Z,37.23.42.97,49185,34.189.63.103,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885671Z,12.84.118.178,19980,105.136.202.204,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.885694Z,95.24.11.199,29726,85.42.212.120,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.885717Z,142.140.250.182,4666,158.219.174.81,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885740Z,24.136.235.56,35315,182.201.135.99,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885762Z,192.188.99.145,44212,113.122.194.6,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.885785Z,243.53.31.59,54982,196.195.164.195,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885808Z,173.123.15.177,59091,203.150.179.14,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885830Z,217.157.65.246,59839,88.25.30.150,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885853Z,90.121.238.152,24794,133.216.152.199,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.885876Z,129.185.158.162,25447,32.202.176.200,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885898Z,221.17.131.135,37895,95.100.54.108,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.885921Z,35.5.175.97,30697,248.224.126.178,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885957Z,81.209.91.184,65017,50.113.132.140,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.885983Z,199.74.39.154,46254,155.111.60.51,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.886006Z,172.30.15.87,32595,81.49.105.27,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886029Z,239.108.186.51,30303,50.237.10.87,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886052Z,152.175.82.245,5360,54.84.238.238,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886075Z,227.28.74.8,20188,77.70.53.4,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886098Z,85.185.79.70,64313,221.104.100.228,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886121Z,103.179.6.187,35531,181.105.145.185,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886143Z,158.189.36.46,46356,26.18.92.169,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886179Z,158.189.216.5,36777,120.167.91.109,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.886205Z,6.174.65.43,51913,124.242.64.148,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886229Z,16.93.254.151,4220,146.19.119.32,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886252Z,24.165.128.5,3773,167.147.76.56,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.886275Z,190.160.42.224,61355,33.74.69.46,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886298Z,79.79.61.37,16989,135.93.4.151,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886320Z,252.156.23.36,28022,145.162.184.243,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.886343Z,109.76.233.72,13715,80.38.34.38,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886367Z,146.109.36.7,12695,40.62.70.219,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886390Z,84.183.136.47,23910,227.17.158.137,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886413Z,246.180.93.159,41555,16.190.93.160,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.886435Z,81.39.95.1,22364,43.225.234.128,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886458Z,223.136.173.47,65486,207.57.206.236,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.886481Z,16.232.191.83,54119,42.192.141.169,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886503Z,208.190.52.59,40043,111.234.52.247,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886525Z,224.7.208.198,12772,46.159.74.168,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886548Z,242.130.192.95,54654,81.200.134.154,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886570Z,229.210.228.13,31427,63.62.67.125,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886593Z,32.251.187.61,26748,3.32.104.160,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886616Z,228.220.22.175,59644,102.166.167.142,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886638Z,94.135.36.252,10818,7.138.191.130,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.886661Z,87.250.238.237,40542,69.90.226.112,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886683Z,83.90.113.30,23859,18.20.60.55,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886706Z,79.145.34.17,7730,182.232.251.141,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886729Z,214.251.101.68,59544,167.235.163.115,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.886752Z,47.78.164.207,62855,61.91.177.232,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886788Z,60.253.73.133,5378,67.16.244.120,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886814Z,42.103.81.157,28440,134.185.117.250,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.886837Z,228.133.40.169,45611,66.164.22.62,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.886860Z,5.136.211.196,48406,93.74.215.69,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886883Z,181.18.51.44,49895,207.130.122.222,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.886906Z,197.108.67.68,55908,143.137.54.191,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886929Z,6.25.140.191,24923,220.239.234.123,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.886952Z,97.106.234.145,4478,80.106.216.89,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.886975Z,221.12.127.7,13371,126.57.109.183,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.886997Z,133.79.207.169,63309,60.218.22.13,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887020Z,51.62.131.32,39103,80.136.117.125,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.887043Z,183.192.222.189,31436,22.85.39.185,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.887065Z,195.110.30.37,64134,144.45.47.79,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.887088Z,173.100.142.81,6635,66.214.184.128,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887110Z,29.234.37.193,20816,3.17.185.7,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887133Z,214.242.141.103,37095,240.52.102.208,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887155Z,240.176.128.49,22386,159.169.175.252,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.887178Z,173.80.252.128,7419,204.36.24.219,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887200Z,163.4.250.185,13277,130.10.160.185,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887223Z,227.113.244.149,13209,63.92.85.185,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887245Z,244.109.101.144,19689,153.175.175.62,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887268Z,99.129.52.165,3224,238.50.193.162,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887290Z,130.178.91.222,46999,52.64.191.42,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887313Z,199.144.248.250,23772,238.120.129.15,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887335Z,115.238.42.119,42152,108.189.68.154,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887372Z,127.190.30.38,50702,101.52.8.215,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.887396Z,102.229.108.184,19979,117.99.54.48,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.887420Z,72.217.42.217,9262,152.215.86.57,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.887443Z,38.141.223.131,58641,11.52.193.23,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887466Z,104.152.240.31,42015,108.114.101.29,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887489Z,90.248.228.63,40487,212.132.132.219,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887512Z,196.15.153.238,25296,72.78.72.179,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887535Z,22.6.245.66,34621,22.15.28.158,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.887557Z,4.212.135.245,41272,128.29.53.45,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.887580Z,67.130.240.92,63981,152.105.21.165,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887617Z,204.196.169.107,12699,71.189.181.94,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887643Z,219.113.124.216,31009,5.245.22.45,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887665Z,6.138.226.188,22149,246.84.195.70,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.887688Z,189.126.115.139,64777,74.44.233.32,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887711Z,247.185.122.242,44050,62.30.166.240,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.887734Z,80.60.44.161,28051,77.190.5.173,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.887757Z,210.56.68.46,29867,23.145.71.58,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887779Z,153.201.233.16,26821,161.95.219.188,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887802Z,237.240.237.13,45007,215.206.161.216,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.887824Z,191.164.53.64,51774,123.108.223.180,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887859Z,6.179.173.233,37990,128.27.130.137,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887886Z,153.28.4.225,57642,220.244.223.218,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887909Z,61.224.33.246,36956,241.15.4.6,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.887932Z,243.94.125.172,22211,248.244.125.205,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.887955Z,204.227.20.112,46754,253.52.216.197,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.887978Z,23.91.186.221,6111,218.190.36.185,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888001Z,145.180.95.51,3120,121.203.16.235,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888024Z,233.130.248.184,24959,210.42.57.77,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888047Z,34.170.113.239,24543,232.148.252.113,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888069Z,101.254.119.150,37805,22.218.58.192,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888092Z,59.177.61.254,32475,185.223.125.71,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.888115Z,51.154.145.81,22796,168.58.197.107,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888137Z,206.186.42.100,53586,143.47.248.153,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.888160Z,171.19.245.205,20094,86.229.245.94,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.888182Z,151.201.128.160,38012,107.20.32.212,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888205Z,99.201.239.13,21382,78.62.253.49,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888227Z,158.71.251.30,25238,200.201.246.98,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888249Z,204.185.211.80,19409,51.137.12.158,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.888272Z,38.132.165.168,33580,163.23.165.102,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888294Z,36.109.14.198,3698,91.27.13.175,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888317Z,170.27.196.233,19649,249.55.177.55,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888340Z,1.111.207.241,10346,46.205.2.227,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888362Z,36.234.200.56,17634,88.166.143.96,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.888385Z,174.157.202.16,39206,24.14.46.78,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888407Z,3.187.170.171,5345,75.249.43.215,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.888443Z,31.142.26.203,12017,87.237.222.53,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.888469Z,55.172.204.116,12009,138.52.81.129,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888495Z,10.148.222.114,28806,18.166.169.211,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888520Z,251.16.132.176,11106,15.183.239.95,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888543Z,86.105.52.250,10594,158.58.25.89,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888566Z,174.250.6.122,4790,65.98.116.57,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.888589Z,204.78.16.6,53007,78.248.90.175,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.888612Z,174.136.201.38,26190,240.6.91.55,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888635Z,80.200.117.185,18100,200.147.19.182,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.888658Z,92.221.247.251,5087,62.193.13.202,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888680Z,198.8.140.90,49592,10.181.25.203,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.888703Z,198.175.75.77,11580,24.65.59.94,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888726Z,109.187.164.236,20857,114.152.208.76,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888749Z,24.228.193.21,14698,144.203.142.203,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.888771Z,204.219.216.167,11166,168.50.133.220,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888794Z,124.216.111.4,27684,31.45.127.118,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888817Z,193.84.46.234,60658,233.139.120.207,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888840Z,168.72.233.114,64828,159.188.21.158,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.888862Z,197.120.212.252,54481,49.249.51.1,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888885Z,124.146.191.157,12850,227.169.1.67,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.888908Z,17.189.185.74,19775,112.161.238.250,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.888931Z,85.246.45.145,65036,46.115.196.237,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.888953Z,230.25.184.195,47847,61.120.151.139,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.888976Z,224.115.194.142,9277,254.136.176.45,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.888999Z,244.4.177.103,19787,111.173.25.122,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.889021Z,172.217.147.159,17356,121.227.40.6,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.889044Z,61.44.75.229,21645,75.224.134.120,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889066Z,228.246.44.57,61352,137.187.135.103,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
